Aprobar,AprobarImp,CodModo,CodMon,CodMot,CodPag,CodSerie,CodSunat,DesCli,DesDoc,DesMon,DesMot,Documento,DsctoSug,Estado,EstadoSunat,FactorSug,Factura,FecDoc,IdCliente,IdGuia,IdLocacion,IdSerieDoc,IdSugerido,NumCot,NumDoc,NumFac,NumJob,NumOrden,ObservacionSunat,TieneNotas,TipMov,TotNeto,TotNetoSug
False,False,01,US,9,,T010,09,EQUIPOS Y MAQUINARIA PESADA DIESEL SAC,Guia de Remisión,DOLARES USA         ,Otros,T010-206,,IM,ACEPTADO,,False,2025-07-04T00:00:00,56856,155926,83,375,0,,206,,,,"El Comprobante numero T010-206, ha sido aceptado",True,O,0.0,0.0
True,True,01,NS,1,00,T001,09,COMPAÑIA MINERA LUPUNA 2 SOCIEDAD ANONIMA CERRADA,Guia de Remisión,SOLES        ,Venta,T001-206,,FC,ACEPTADO,,True,2021-08-31T00:00:00,57413,152522,30,274,0,112,206,F/ F001-323,,COT. 112,"El Comprobante  numero T001-206, ha sido aceptado",False,D,530.0,0.0
False,False,02,US,9,,T001,09,SEGURA BERNAL WILTER ROGER,Guia de Remisión,DOLARES USA         ,Otros,T001-206,,IM,ACEPTADO,,False,2021-03-08T00:00:00,57367,150554,72,296,0,,206,,,,"El Comprobante  numero T001-206, ha sido aceptado",True,O,0.0,0.0
False,False,02,US,9,,T001,09,SEGURA BERNAL WILTER ROGER,Guia de Remisión,DOLARES USA         ,Otros,T001-207,,IM,ACEPTADO,,False,2021-03-08T00:00:00,57367,150557,72,296,0,,207,,,,"El Comprobante  numero T001-207, ha sido aceptado",True,O,8136.87,0.0
True,True,01,US,1,00,T001,09,LOGISTICA Y TRANSPORTES SAJUTA,Guia de Remisión,DOLARES USA         ,Venta,T001-207,,FC,ACEPTADO,,True,2021-08-31T00:00:00,56532,152523,30,274,0,113,207,F/ F001-324,,COT. 113,"El Comprobante  numero T001-207, ha sido aceptado",False,D,354.0,0.0
False,False,02,US,9,,T010,09,EQUIPOS Y MAQUINARIA PESADA DIESEL SAC (OFICINA CHIMBOTE),Guia de Remisión,DOLARES USA         ,Otros,T010-207,,IM,ACEPTADO,,False,2025-07-08T00:00:00,57372,155939,83,375,0,,207,,,,"El Comprobante numero T010-207, ha sido aceptado",True,O,0.0,0.0
False,False,02,US,9,,T010,09,EQUIPOS Y MAQUINARIA PESADA DIESEL SAC (OFICINA CHIMBOTE),Guia de Remisión,DOLARES USA         ,Otros,T010-208,,IM,ACEPTADO,,False,2025-07-08T00:00:00,57372,155940,83,375,0,,208,,,,"El Comprobante numero T010-208, ha sido aceptado",True,O,0.0,0.0
True,True,01,US,1,00,T001,09,CORPORACION TURISTICA YURIMAGUAS S.A.C,Guia de Remisión,DOLARES USA         ,Venta,T001-208,,FC,ACEPTADO,,True,2021-09-02T00:00:00,56545,152560,30,274,0,110,208,F/ F001-326,,COT. 110,"El Comprobante  numero T001-208, ha sido aceptado",False,D,8872.01,0.0
True,True,02,US,1,00,T001,09,PESQUERA CENTINELA SAC,Guia de Remisión,DOLARES USA         ,Venta,T001-208,,FC,ACEPTADO,,True,2021-03-08T00:00:00,56974,150564,72,296,0,,208,F/ F001-203,,,"El Comprobante  numero T001-208, ha sido aceptado",True,D,34220.0,0.0
True,True,02,US,1,00,T001,09,PESQUERA CENTINELA SAC,Guia de Remisión,DOLARES USA         ,Venta,T001-209,,FC,ACEPTADO,,True,2021-03-09T00:00:00,56974,150571,72,296,0,,209,F/ F001-203,,,"El Comprobante  numero T001-209, ha sido aceptado",True,D,8850.0,0.0
True,True,02,US,1,,T001,09,LOGISTICA Y TRANSPORTES SAJUTA,Guia de Remisión,DOLARES USA         ,Venta,T001-209,,FC,ACEPTADO,,True,2021-09-03T00:00:00,56532,152584,31,274,0,,209,F/ F001-327,,,"El Comprobante  numero T001-209, ha sido aceptado",True,D,66500.0,0.0
False,False,02,US,9,,T010,09,EQUIPOS Y MAQUINARIA PESADA DIESEL SAC (OFICINA CHIMBOTE),Guia de Remisión,DOLARES USA         ,Otros,T010-209,,IM,ACEPTADO,,False,2025-07-09T00:00:00,57372,155950,83,375,0,,209,,,,"El Comprobante numero T010-209, ha sido aceptado",True,O,0.0,0.0
False,False,02,US,9,,T010,09,EQUIPOS Y MAQUINARIA PESADA DIESEL SAC (OFICINA CHIMBOTE),Guia de Remisión,DOLARES USA         ,Otros,T010-210,,IM,ACEPTADO,,False,2025-07-10T00:00:00,57372,155951,83,375,0,,210,,,,"El Comprobante numero T010-210, ha sido aceptado",True,O,0.0,0.0
True,True,01,US,1,00,T001,09,CORPORACION TURISTICA YURIMAGUAS S.A.C,Guia de Remisión,DOLARES USA         ,Venta,T001-210,,FC,ACEPTADO,,True,2021-09-04T00:00:00,56545,152595,30,274,0,109,210,F/ F001-328,,COT. 109,"El Comprobante  numero T001-210, ha sido aceptado",False,D,482.69,0.0
True,True,02,US,1,00,T001,09,PESQUERA CENTINELA SAC,Guia de Remisión,DOLARES USA         ,Venta,T001-210,,FC,ACEPTADO,,True,2021-03-09T00:00:00,56974,150574,72,296,0,,210,F/ F001-203,,,"El Comprobante  numero T001-210, ha sido aceptado",True,D,117410.0,0.0
True,True,01,US,1,00,T001,09,EQUIMAP AMAZONICA S.A.C.,Guia de Remisión,DOLARES USA         ,Venta,T001-211,,FC,ACEPTADO,,True,2021-03-10T00:00:00,56751,150597,72,296,0,100,211,F/ F001-204,,COT.100,"El Comprobante  numero T001-211, ha sido aceptado",True,D,576.04,0.0
True,True,01,US,1,00,T001,09,LOGISTICA Y TRANSPORTES SAJUTA,Guia de Remisión,DOLARES USA         ,Venta,T001-211,,FC,ACEPTADO,,True,2021-09-08T00:00:00,56532,152619,30,274,0,115,211,F/ F001-330,,COT. 115,"El Comprobante  numero T001-211, ha sido aceptado",False,D,793.8,0.0
False,False,02,US,9,,T010,09,EQUIPOS Y MAQUINARIA PESADA DIESEL SAC (OFICINA CHIMBOTE),Guia de Remisión,DOLARES USA         ,Otros,T010-211,,IM,ACEPTADO,,False,2025-07-31T00:00:00,57372,156012,83,375,0,,211,,,,"El Comprobante numero T010-211, ha sido aceptado",True,O,0.0,0.0
False,False,02,US,9,,T010,09,EQUIPOS Y MAQUINARIA PESADA DIESEL SAC (OFICINA CHIMBOTE),Guia de Remisión,DOLARES USA         ,Otros,T010-212,,IM,ACEPTADO,,False,2025-08-01T00:00:00,57372,156014,83,375,0,,212,,,,"El Comprobante numero T010-212, ha sido aceptado",True,O,0.0,0.0
True,True,01,US,1,00,T001,09,LOGISTICA Y TRANSPORTES SAJUTA,Guia de Remisión,DOLARES USA         ,Venta,T001-212,,FC,ACEPTADO,,True,2021-09-08T00:00:00,56532,152620,30,274,0,116,212,F/ F001-331,,COT. 116,"El Comprobante  numero T001-212, ha sido aceptado",False,D,2491.12,0.0
True,True,01,US,1,00,T001,09,DISTRIBUCIONES DIESEL PERU S.A.C.,Guia de Remisión,DOLARES USA         ,Venta,T001-212,,FC,ACEPTADO,,True,2021-03-11T00:00:00,56819,150614,72,296,0,85,212,F/ F001-205,,COT.85,"El Comprobante  numero T001-212, ha sido aceptado",False,D,8039.43,0.0
False,False,02,US,9,,T001,09,SEGURA BERNAL WILTER ROGER,Guia de Remisión,DOLARES USA         ,Otros,T001-213,,IM,ACEPTADO,,False,2021-03-12T00:00:00,57367,150632,72,296,0,,213,,,,"El Comprobante  numero T001-213, ha sido aceptado",True,O,0.0,0.0
True,True,01,US,1,00,T001,09,LOGISTICA Y TRANSPORTES SAJUTA,Guia de Remisión,DOLARES USA         ,Venta,T001-213,,FC,ACEPTADO,,True,2021-09-11T00:00:00,56532,152672,30,274,0,118,213,F/ F001-332,,COT. 118,"El Comprobante  numero T001-213, ha sido aceptado",False,D,560.0,0.0
False,False,02,US,9,,T010,09,EQUIPOS Y MAQUINARIA PESADA DIESEL SAC (OFICINA CHIMBOTE),Guia de Remisión,DOLARES USA         ,Otros,T010-213,,IM,ACEPTADO,,False,2025-08-04T00:00:00,57372,156018,83,375,0,,213,,,,"El Comprobante numero T010-213, ha sido aceptado",True,O,0.0,0.0
False,False,02,US,9,,T010,09,EQUIPOS Y MAQUINARIA PESADA DIESEL SAC (OFICINA CHIMBOTE),Guia de Remisión,DOLARES USA         ,Otros,T010-214,,IM,ACEPTADO,,False,2025-08-04T00:00:00,57372,156019,83,375,0,,214,,,,"El Comprobante numero T010-214, ha sido aceptado",True,O,0.0,0.0
True,True,01,US,1,00,T001,09,QR CONSTRUCCIONES ASESORES Y SERVICIOS E.I.R.L.,Guia de Remisión,DOLARES USA         ,Venta,T001-214,,FC,ACEPTADO,,True,2021-09-11T00:00:00,57458,152673,30,274,0,119,214,F/ F001-333,,COT. 119,"El Comprobante  numero T001-214, ha sido aceptado",False,D,62.8,0.0
False,False,02,US,6,,T001,09,EQUIPOS Y MAQUINARIA PESADA DIESEL SAC,Guia de Remisión,DOLARES USA         ,Transferencia entre Almacenes,T001-214,,TR,ACEPTADO,,False,2021-03-15T00:00:00,56856,150643,72,296,0,,214,,,,"El Comprobante  numero T001-214, ha sido aceptado",True,D,426.24,0.0
False,False,02,US,6,,T001,09,EQUIPOS Y MAQUINARIA PESADA DIESEL SAC,Guia de Remisión,DOLARES USA         ,Transferencia entre Almacenes,T001-214,,IN,,,False,2021-03-15T00:00:00,56856,150771,83,296,0,,214,,,,,False,H,426.24,0.0
False,False,02,US,9,,T001,09,SEGURA BERNAL WILTER ROGER,Guia de Remisión,DOLARES USA         ,Otros,T001-215,,IM,ACEPTADO,,False,2021-03-17T00:00:00,57367,150674,72,296,0,,215,,,,"El Comprobante  numero T001-215, ha sido aceptado",True,O,0.0,0.0
True,True,02,US,1,,T001,09,GLOBAL ROMERO S.A.C.,Guia de Remisión,DOLARES USA         ,Venta,T001-215,,FC,ACEPTADO,,True,2021-09-16T00:00:00,56784,152730,31,274,0,,215,F/ F001-335,,,"El Comprobante  numero T001-215, ha sido aceptado",True,D,36000.0,0.0
False,False,02,US,9,,T010,09,TECNOLOGICA DE ALIMENTOS S.A.,Guia de Remisión,DOLARES USA         ,Otros,T010-215,,IM,ACEPTADO,,False,2025-08-13T00:00:00,56972,156046,83,375,0,,215,,,,"El Comprobante numero T010-215, ha sido aceptado",True,O,0.0,0.0
False,False,02,US,9,,T010,09,EQUIPOS Y MAQUINARIA PESADA DIESEL SAC (OFICINA CHIMBOTE),Guia de Remisión,DOLARES USA         ,Otros,T010-216,,IM,ACEPTADO,,False,2025-08-13T00:00:00,57372,156047,83,375,0,,216,,,,"El Comprobante numero T010-216, ha sido aceptado",True,O,0.0,0.0
True,True,01,NS,1,00,T001,09,COMPAÑIA MINERA LUPUNA 2 SOCIEDAD ANONIMA CERRADA,Guia de Remisión,SOLES        ,Venta,T001-216,,FC,ACEPTADO,,True,2021-09-17T00:00:00,57413,152757,30,274,0,120,216,F/ F001-336,,COT. 120,"El Comprobante  numero T001-216, ha sido aceptado",False,D,4600.0,0.0
False,False,02,US,9,,T001,09,AUSTRAL GROUP S.A.A,Guia de Remisión,DOLARES USA         ,Otros,T001-216,,AN,ACEPTADO,,False,2021-03-19T00:00:00,56967,150712,72,296,0,,216,,,,"El Comprobante  numero T001-216, ha sido aceptado",True,O,0.0,0.0
False,False,02,US,9,,T001,09,AUSTRAL GROUP S.A.A,Guia de Remisión,DOLARES USA         ,Otros,T001-217,,AN,ACEPTADO,,False,2021-03-19T00:00:00,56967,150721,72,296,0,,217,,,,"El Comprobante  numero T001-217, ha sido aceptado",True,O,0.0,0.0
True,True,01,US,1,00,T001,09,TRANSPORTES Y SERVICIOS FLUVIALES GOLFINHO SOCIEDAD ANONIMA,Guia de Remisión,DOLARES USA         ,Venta,T001-217,,FC,ACEPTADO,,True,2021-09-22T00:00:00,57273,152809,30,274,0,122,217,F/ F001-337,,COT. 122,"El Comprobante  numero T001-217, ha sido aceptado",False,D,214.34,0.0
False,False,02,US,9,,T010,09,EQUIPOS Y MAQUINARIA PESADA DIESEL SAC (OFICINA CHIMBOTE),Guia de Remisión,DOLARES USA         ,Otros,T010-217,,IM,ACEPTADO,,False,2025-08-13T00:00:00,57372,156048,83,375,0,,217,,,,"El Comprobante numero T010-217, ha sido aceptado",True,O,0.0,0.0
False,False,01,US,9,,T010,09,EQUIPOS Y MAQUINARIA PESADA DIESEL SAC,Guia de Remisión,DOLARES USA         ,Otros,T010-218,,IM,ACEPTADO,,False,2025-08-13T00:00:00,56856,156051,83,375,0,,218,,,,"El Comprobante numero T010-218, ha sido aceptado",True,O,0.0,0.0
True,True,01,US,1,00,T001,09,TRANSPORTES Y SERVICIOS FLUVIALES GOLFINHO SOCIEDAD ANONIMA,Guia de Remisión,DOLARES USA         ,Venta,T001-218,,FC,ACEPTADO,,True,2021-09-22T00:00:00,57273,152814,30,274,0,123,218,F/ F001-338,,COT. 123,"El Comprobante  numero T001-218, ha sido aceptado",False,D,202.78,0.0
False,False,02,US,9,,T001,09,AUSTRAL GROUP S.A.A,Guia de Remisión,DOLARES USA         ,Otros,T001-218,,IM,ACEPTADO,,False,2021-03-19T00:00:00,56967,150724,72,296,0,,218,,,,"El Comprobante  numero T001-218, ha sido aceptado",True,O,0.0,0.0
False,False,02,US,9,,T001,09,AUSTRAL GROUP S.A.A,Guia de Remisión,DOLARES USA         ,Otros,T001-219,,IM,ACEPTADO,,False,2021-03-19T00:00:00,56967,150732,72,296,0,,219,,,,"El Comprobante  numero T001-219, ha sido aceptado",True,O,0.0,0.0
True,True,01,US,1,00,T001,09,CORPORACION TURISTICA YURIMAGUAS S.A.C,Guia de Remisión,DOLARES USA         ,Venta,T001-219,,FC,ACEPTADO,,True,2021-09-22T00:00:00,56545,152817,30,274,0,121,219,F/ F001-339,,COT. 121,"El Comprobante  numero T001-219, ha sido aceptado",False,D,558.36,0.0
False,False,02,US,9,,T010,09,EQUIPOS Y MAQUINARIA PESADA DIESEL SAC (OFICINA CHIMBOTE),Guia de Remisión,DOLARES USA         ,Otros,T010-219,,IM,ACEPTADO,,False,2025-09-02T00:00:00,57372,156111,83,375,0,,219,,,,"El Comprobante numero T010-219, ha sido aceptado",True,O,0.0,0.0
False,False,02,US,9,,T010,09,PESQUERA HAYDUK S.A.,Guia de Remisión,DOLARES USA         ,Otros,T010-220,,AN,ACEPTADO,,False,2025-09-02T00:00:00,56971,156114,83,375,0,,220,,,,"El Comprobante numero T010-220, ha sido aceptado",True,O,0.0,0.0
True,True,01,US,1,00,T001,09,CONSORCIO FLUVIAL DEL AMAZONAS,Guia de Remisión,DOLARES USA         ,Venta,T001-220,,FC,ACEPTADO,,True,2021-09-24T00:00:00,56539,152853,30,274,0,124,220,F/ F001-340,,COT. 124,"El Comprobante  numero T001-220, ha sido aceptado",False,D,783.01,0.0
False,False,02,US,9,,T001,09,AUSTRAL GROUP S.A.A,Guia de Remisión,DOLARES USA         ,Otros,T001-220,,IM,ACEPTADO,,False,2021-03-19T00:00:00,56967,150733,72,296,0,,220,,,,"El Comprobante  numero T001-220, ha sido aceptado",True,O,0.0,0.0
False,False,02,US,9,,T001,09,AUSTRAL GROUP S.A.A,Guia de Remisión,DOLARES USA         ,Otros,T001-221,,IM,ACEPTADO,,False,2021-03-20T00:00:00,56967,150734,72,296,0,,221,,,,"El Comprobante  numero T001-221, ha sido aceptado",True,O,0.0,0.0
True,True,01,NS,1,00,T001,09,GRIFO FLOTANTE THIAGO E.I.R.L,Guia de Remisión,SOLES        ,Venta,T001-221,,FC,ACEPTADO,,True,2021-10-18T00:00:00,57509,153089,30,274,0,131,221,F/ F001-341,,COT. 131,"El Comprobante  numero T001-221, ha sido aceptado",False,D,950.0,0.0
False,False,02,US,9,,T010,09,PESQUERA HAYDUK S.A.,Guia de Remisión,DOLARES USA         ,Otros,T010-221,,IM,ACEPTADO,,False,2025-09-02T00:00:00,56971,156115,83,375,0,,221,,2056/25,,"El Comprobante numero T010-221, ha sido aceptado",True,O,0.0,0.0
False,False,02,US,9,,T010,09,PESQUERA NIROCI SOCIEDAD ANONIMA CERRADA,Guia de Remisión,DOLARES USA         ,Otros,T010-222,,IM,ACEPTADO,,False,2025-09-02T00:00:00,56918,156116,83,375,0,,222,,0020/24,,"El Comprobante numero T010-222, ha sido aceptado",True,O,0.0,0.0
True,True,01,US,1,00,T001,09,GLOBAL ROMERO S.A.C.,Guia de Remisión,DOLARES USA         ,Venta,T001-222,,FC,ACEPTADO,,True,2021-10-26T00:00:00,56784,153141,30,274,0,132,222,F/ F001-342,,COT. 132,"El Comprobante  numero T001-222, ha sido aceptado",False,D,265.0,0.0
False,False,02,US,9,,T001,09,AUSTRAL GROUP S.A.A,Guia de Remisión,DOLARES USA         ,Otros,T001-222,,IM,ACEPTADO,,False,2021-03-20T00:00:00,56967,150735,72,296,0,,222,,,,"El Comprobante  numero T001-222, ha sido aceptado",True,O,0.0,0.0
True,True,01,NS,1,00,T001,09,MARINA DE GUERRA DEL PERU,Guia de Remisión,SOLES        ,Venta,T001-223,,AN,ACEPTADO,,True,2021-03-23T00:00:00,57122,150802,72,296,0,,223,,,,"El Comprobante  numero T001-223, ha sido aceptado",False,D,0.0,0.0
True,True,01,NS,1,00,T001,09,GRIFO FLOTANTE THIAGO E.I.R.L,Guia de Remisión,SOLES        ,Venta,T001-223,,FC,ACEPTADO,,True,2021-10-27T00:00:00,57509,153143,30,274,0,133,223,F/ F001-343,,COT. 133,"El Comprobante  numero T001-223, ha sido aceptado",False,D,950.0,0.0
True,True,02,US,1,,T010,09,INDUSTRIAS DE TRANSFORMACIONES METALICAS E.I.R.L.,Guia de Remisión,DOLARES USA         ,Venta,T010-223,,GN,,,True,2025-09-03T00:00:00,57914,156117,83,375,0,,223,,,,,False,D,0.0,0.0
False,False,02,US,9,,T010,09,PESQUERA HAYDUK S.A.,Guia de Remisión,DOLARES USA         ,Otros,T010-224,,IM,ACEPTADO,,False,2025-09-05T00:00:00,56971,156121,83,375,0,,224,,,,"El Comprobante numero T010-224, ha sido aceptado",True,O,0.0,0.0
True,True,01,NS,1,00,T001,09,GLOBAL ROMERO S.A.C.,Guia de Remisión,SOLES        ,Venta,T001-224,,FC,ACEPTADO,,True,2021-10-28T00:00:00,56784,153146,30,274,0,134,224,F/ F001-344,,COT. 134,"El Comprobante  numero T001-224, ha sido aceptado",False,D,350.0,0.0
False,False,02,US,6,,T001,09,EQUIPOS Y MAQUINARIA PESADA DIESEL SAC,Guia de Remisión,DOLARES USA         ,Transferencia entre Almacenes,T001-224,,TR,ACEPTADO,,False,2021-03-24T00:00:00,56856,150784,72,296,0,,224,,,,"El Comprobante  numero T001-224, ha sido aceptado",True,D,260.1,0.0
False,False,02,US,6,,T001,09,EQUIPOS Y MAQUINARIA PESADA DIESEL SAC,Guia de Remisión,DOLARES USA         ,Transferencia entre Almacenes,T001-224,,IN,,,False,2021-03-24T00:00:00,56856,150800,83,296,0,,224,,,,,False,H,260.1,0.0
True,True,02,US,1,00,T001,09,INVERSIONES PESQUERAS JUAN CARLOS E.I.R.L.,Guia de Remisión,DOLARES USA         ,Venta,T001-225,,FC,ACEPTADO,,True,2021-03-26T00:00:00,57087,150846,72,296,0,,225,F/ F001-208,,,"El Comprobante  numero T001-225, ha sido aceptado",True,D,75520.0,0.0
True,True,01,NS,1,00,T001,09,GLOBAL ROMERO S.A.C.,Guia de Remisión,SOLES        ,Venta,T001-225,,FC,ACEPTADO,,True,2021-10-28T00:00:00,56784,153147,30,274,0,135,225,F/ F001-345,,COT. 135,"El Comprobante  numero T001-225, ha sido aceptado",False,D,400.0,0.0
False,False,02,US,9,,T010,09,EQUIPOS Y MAQUINARIA PESADA DIESEL SAC (OFICINA CHIMBOTE),Guia de Remisión,DOLARES USA         ,Otros,T010-225,,IM,ACEPTADO,,False,2025-09-05T00:00:00,57372,156122,83,375,0,,225,,,,"El Comprobante numero T010-225, ha sido aceptado",True,O,0.0,0.0
False,False,02,US,9,,T010,09,EQUIPOS Y MAQUINARIA PESADA DIESEL SAC (OFICINA CHIMBOTE),Guia de Remisión,DOLARES USA         ,Otros,T010-226,,IM,ACEPTADO,,False,2025-09-08T00:00:00,57372,156131,83,375,0,,226,,,,"El Comprobante numero T010-226, ha sido aceptado",True,O,0.0,0.0
True,True,01,US,1,00,T001,09,TRANSPORTES AMAZONICOS DE TURISMO,Guia de Remisión,DOLARES USA         ,Venta,T001-226,,FC,ACEPTADO,,True,2021-11-03T00:00:00,56538,153152,30,274,0,136,226,F/ F001-346,,COT. 136,"El Comprobante  numero T001-226, ha sido aceptado",False,D,1418.3,0.0
False,False,02,US,9,,T001,09,INVERSIONES PESQUERAS JUAN CARLOS E.I.R.L.,Guia de Remisión,DOLARES USA         ,Otros,T001-226,,IM,ACEPTADO,,False,2021-03-26T00:00:00,57087,150848,72,296,0,,226,,,,"El Comprobante  numero T001-226, ha sido aceptado",True,O,0.0,0.0
False,False,02,US,9,,T001,09,AB ENGRANAJES S.A.C.,Guia de Remisión,DOLARES USA         ,Otros,T001-227,,IM,ACEPTADO,,False,2021-03-26T00:00:00,57373,150849,72,296,0,,227,,,,"El Comprobante  numero T001-227, ha sido aceptado",True,O,0.0,0.0
True,True,01,US,1,00,T001,09,GLOBAL ROMERO S.A.C.,Guia de Remisión,DOLARES USA         ,Venta,T001-227,,FC,ACEPTADO,,True,2021-11-10T00:00:00,56784,153160,30,274,0,137,227,F/ F001-347,,COT. 137,"El Comprobante  numero T001-227, ha sido aceptado",False,D,55.0,0.0
False,False,02,US,9,,T010,09,EQUIPOS Y MAQUINARIA PESADA DIESEL SAC (OFICINA CHIMBOTE),Guia de Remisión,DOLARES USA         ,Otros,T010-227,,IM,ACEPTADO,,False,2025-09-09T00:00:00,57372,156133,83,375,0,,227,,,,"El Comprobante numero T010-227, ha sido aceptado",True,O,0.0,0.0
False,False,02,US,9,,T010,09,PESQUERA HAYDUK S.A.,Guia de Remisión,DOLARES USA         ,Otros,T010-228,,IM,ACEPTADO,,False,2025-09-09T00:00:00,56971,156134,83,375,0,,228,,,,"El Comprobante numero T010-228, ha sido aceptado",True,O,0.0,0.0
True,True,02,NS,1,00,T001,09,GLOBAL ROMERO S.A.C.,Guia de Remisión,SOLES        ,Venta,T001-228,,FC,ACEPTADO,,True,2021-11-15T00:00:00,56784,153173,30,274,0,,228,F/ F001-349,,,"El Comprobante  numero T001-228, ha sido aceptado",True,D,324.0,0.0
False,False,02,US,9,,T001,09,MC TRADE S.A.C.,Guia de Remisión,DOLARES USA         ,Otros,T001-228,,IM,ACEPTADO,,False,2021-04-05T00:00:00,56859,150926,72,296,0,,228,,,,"El Comprobante  numero T001-228, ha sido aceptado",True,O,19233.08,0.0
True,True,01,NS,1,00,T001,09,MARINA DE GUERRA DEL PERU,Guia de Remisión,SOLES        ,Venta,T001-229,,FC,ACEPTADO,,True,2021-04-06T00:00:00,57122,150946,72,296,0,103,229,F/ F001-210,,COT.103,"El Comprobante  numero T001-229, ha sido aceptado",False,D,688.74,0.0
False,False,02,US,9,,T010,09,EQUIPOS Y MAQUINARIA PESADA DIESEL SAC (OFICINA CHIMBOTE),Guia de Remisión,DOLARES USA         ,Otros,T010-229,,IM,ACEPTADO,,False,2025-09-09T00:00:00,57372,156135,83,375,0,,229,,,,"El Comprobante numero T010-229, ha sido aceptado",True,O,0.0,0.0
False,False,02,US,9,,T010,09,EQUIPOS Y MAQUINARIA PESADA DIESEL SAC (OFICINA CHIMBOTE),Guia de Remisión,DOLARES USA         ,Otros,T010-230,,IM,ACEPTADO,,False,2025-09-15T00:00:00,57372,156153,83,375,0,,230,,,,"El Comprobante numero T010-230, ha sido aceptado",True,O,0.0,0.0
True,True,01,NS,1,00,T001,09,MARINA DE GUERRA DEL PERU,Guia de Remisión,SOLES        ,Venta,T001-230,,FC,ACEPTADO,,True,2021-04-06T00:00:00,57122,150947,72,296,0,106,230,F/ F001-211,,COT.106,"El Comprobante  numero T001-230, ha sido aceptado",False,D,516.85,0.0
True,True,01,US,1,00,T001,09,LOGISTICA Y TRANSPORTES SAJUTA,Guia de Remisión,DOLARES USA         ,Venta,T001-230,,FC,ACEPTADO,,True,2021-11-16T00:00:00,56532,153175,30,274,0,138,230,F/ F001-348,,COT. 138,"El Comprobante  numero T001-230, ha sido aceptado",False,D,840.0,0.0
True,True,01,US,1,00,T001,09,CORPORACION TURISTICA YURIMAGUAS S.A.C,Guia de Remisión,DOLARES USA         ,Venta,T001-231,,FC,ACEPTADO,,True,2021-11-17T00:00:00,56545,153176,30,274,0,125,231,F/ F001-350,,COT. 125,"El Comprobante  numero T001-231, ha sido aceptado",False,D,3688.66,0.0
False,False,02,US,9,,T001,09,SOLTECNIA S.A.,Guia de Remisión,DOLARES USA         ,Otros,T001-231,,IM,ACEPTADO,,False,2021-04-08T00:00:00,56926,150986,72,296,0,,231,,,,"El Comprobante  numero T001-231, ha sido aceptado",True,O,0.0,0.0
False,False,02,US,9,,T010,09,EQUIPOS Y MAQUINARIA PESADA DIESEL SAC (OFICINA CHIMBOTE),Guia de Remisión,DOLARES USA         ,Otros,T010-231,,IM,ACEPTADO,,False,2025-09-15T00:00:00,57372,156154,83,375,0,,231,,,,"El Comprobante numero T010-231, ha sido aceptado",True,O,0.0,0.0
False,False,02,US,9,,T010,09,EQUIPOS Y MAQUINARIA PESADA DIESEL SAC (OFICINA CHIMBOTE),Guia de Remisión,DOLARES USA         ,Otros,T010-232,,IM,ACEPTADO,,False,2025-09-15T00:00:00,57372,156157,83,375,0,,232,,,,"El Comprobante numero T010-232, ha sido aceptado",True,O,0.0,0.0
True,True,01,US,1,04,T001,09,PESQUERA NIROCI SOCIEDAD ANONIMA CERRADA,Guia de Remisión,DOLARES USA         ,Venta,T001-232,,FC,ACEPTADO,,True,2021-04-12T00:00:00,56918,151021,72,296,0,112,232,F/ F001-212,,COT 112,"El Comprobante  numero T001-232, ha sido aceptado",False,D,833.78,0.0
True,True,01,US,1,00,T001,09,CORPORACION TURISTICA YURIMAGUAS S.A.C,Guia de Remisión,DOLARES USA         ,Venta,T001-232,,FC,ACEPTADO,,True,2021-11-17T00:00:00,56545,153177,30,274,0,127,232,F/ F001-351,,COT. 127,"El Comprobante  numero T001-232, ha sido aceptado",False,D,636.85,0.0
True,True,01,US,1,00,T001,09,CORPORACION TURISTICA YURIMAGUAS S.A.C,Guia de Remisión,DOLARES USA         ,Venta,T001-233,,FC,ACEPTADO,,True,2021-11-17T00:00:00,56545,153178,30,274,0,128,233,F/ F001-352,,COT. 128,"El Comprobante  numero T001-233, ha sido aceptado",False,D,789.82,0.0
True,True,01,US,1,04,T001,09,ARTISANAL FFP S.A.C.,Guia de Remisión,DOLARES USA         ,Venta,T001-233,,FC,ACEPTADO,,True,2021-04-13T00:00:00,57280,151032,72,296,0,113,233,F/ F001-213,,COT. 113,"El Comprobante  numero T001-233, ha sido aceptado",True,D,92.12,0.0
False,False,02,US,9,,T010,09,TECNOLOGICA DE ALIMENTOS S.A.,Guia de Remisión,DOLARES USA         ,Otros,T010-233,,AN,ACEPTADO,,False,2025-09-16T00:00:00,56972,156163,83,375,0,,233,,,,"El Comprobante numero T010-233, ha sido aceptado",True,O,0.0,0.0
False,False,02,US,9,,T010,09,TECNOLOGICA DE ALIMENTOS S.A.,Guia de Remisión,DOLARES USA         ,Otros,T010-234,,IM,ACEPTADO,,False,2025-09-16T00:00:00,56972,156164,83,375,0,,234,,,,"El Comprobante numero T010-234, ha sido aceptado",True,O,0.0,0.0
False,False,02,US,9,,T001,09,EQUIMAP AMAZONICA S.A.C.,Guia de Remisión,DOLARES USA         ,Otros,T001-234,,IM,ACEPTADO,,False,2021-04-14T00:00:00,56751,151056,72,296,0,,234,,,,"El Comprobante  numero T001-234, ha sido aceptado",True,O,0.0,0.0
